id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,label
457,7.3349,7.8997,8.7615,9.901,13.107,10.803,10.097,10.345,11.815,9.901,10.097,10.803,10.405,11.314,10.405,12.416,12.454,13.386,13.92,12.635,12.741,14.65,15.156,15.664,16.004,17.727,18.674,18.371,18.381,16.877,21.862,22.333,22.954,22.582,23.059,22.861,22.6,23.371,22.994,22.844,22.524,22.17,21.447,21.567,21.227,20.405,21.04,20.803,20.464,19.731,19.901,19.901,17.671,18.932,16.741,16.629,18.409,16.931,17.705,16.514,18.656,20.786,21.666,22.635,23.214,23.139,23.164,23.912,24.152,23.692,23.286,22.283,20.978,21.305,20.546,20.097,20.375,19.901,20.21,19.639,20.546,20.297,20.007,21.433,20.899,21.147,21.815,20.546,20.721,19.128,14.403,14.428,13.889,14.149,13.915,13.831,13.89,13.78,14.016,13.785,13.942,14,14.099,14.129,14.37,14.459,14.411,14.432,14.595,14.529,14.434,14.524,14.735,14.698,14.697,14.718,14.461,14.321,14.135,14.403,12.641,12.425,12.127,12.031,11.909,11.85,11.797,11.806,11.771,11.824,11.805,11.869,11.934,11.816,12.332,12.378,12.423,12.501,12.525,12.661,12.725,12.592,12.657,12.679,12.921,12.971,12.74,12.559,12.457,12.641,13.381,13.129,12.862,12.583,12.427,12.229,12.237,12.111,12.072,12.03,12.03,12.048,12.167,12.118,12.68,12.758,12.845,12.964,13.182,13.251,13.331,13.354,13.458,13.501,13.56,13.58,13.43,13.258,13.058,13.381,0
458,6.4367,7.8333,7.9406,9.9418,11.68,9.666,9.9418,11.813,11.856,10.505,10.951,10.505,10.951,12.343,10.446,12.885,12.676,12.952,13.854,13.456,12.187,15.197,14.691,15.257,16.864,17.495,18.345,18.335,17.4,16.656,21.081,23.205,21.604,21.97,23.058,23.087,22.579,23.1,23.758,23.122,22.902,21.243,21.183,21.432,21.488,20.956,21.097,20.695,20.446,20.17,19.834,20.093,18.412,16.782,17.495,18.004,17.833,18.715,17.29,16.932,18.715,20.951,21.658,21.856,23.022,23.289,23.435,23.772,24.911,23.679,23.255,22.262,20.778,21.493,20.956,19.942,20.887,19.834,19.565,19.799,20.099,20.849,20.015,20.195,20.464,20.854,21.432,20.093,19.484,19.364,13.554,13.553,13.203,13.272,13.111,12.866,13.377,13.082,12.923,13.27,13.076,13.104,13.241,13.368,13.875,13.599,13.591,13.639,13.524,13.57,13.719,13.802,13.808,13.815,13.876,13.794,13.719,13.465,13.151,13.554,11.809,11.602,11.278,11.126,10.902,10.858,11.015,10.91,10.884,10.863,10.941,10.943,10.924,10.907,11.367,11.443,11.386,11.483,11.52,11.477,11.57,11.701,11.531,11.789,11.723,11.77,11.772,11.539,11.462,11.809,12.698,12.441,12.02,11.801,11.571,11.448,11.504,11.457,11.329,11.287,11.275,11.342,11.473,11.468,11.905,11.978,12.072,12.287,12.339,12.57,12.669,12.711,12.698,12.849,12.852,12.872,12.786,12.61,12.391,12.698,0
459,8.3332,6.8294,10.839,9.1951,8.7375,11.748,11.5,11.748,12.118,9.4481,10.059,11.748,10.839,11.699,10.898,9.8397,12.85,12.736,13.069,12.736,14.052,14.877,15.898,17.257,16.372,17.048,18.226,17.257,19.054,16.355,21.881,21.753,23.119,22.58,22.88,22.205,22.548,22.392,22.363,21.5,21.881,21.576,20.809,21.22,19.929,19.601,19.929,20.247,20.073,18.871,19.87,19.87,17.495,19.238,17.596,17.364,18.908,16.692,18.071,15.323,18.16,20.267,21.791,22.363,22.717,22.968,23.388,23.573,23.044,22.674,22.869,21.941,21.576,20.73,19.756,18.991,18.489,19.382,20.073,19.063,20.171,19.884,20.171,20.562,19.473,20.164,21.489,20.588,20.809,18.871,14.225,14.077,14.154,13.917,13.576,13.698,13.576,13.943,13.744,13.588,13.898,13.789,13.807,13.797,14.313,14.196,14.318,14.127,14.273,14.239,14.183,14.393,14.475,14.473,14.537,14.485,14.235,14.035,13.836,14.225,12.503,12.362,12.016,11.931,11.747,11.643,11.768,11.706,11.663,11.716,11.711,11.643,11.857,11.736,12.288,12.216,12.292,12.326,12.375,12.537,12.561,12.495,12.528,12.561,12.774,12.818,12.733,12.629,12.406,12.503,13.312,13.1,12.775,12.559,12.288,12.18,12.142,12.055,12.019,12.009,11.968,11.905,12.106,12.087,12.561,12.669,12.817,12.873,13.047,13.234,13.329,13.291,13.407,13.458,13.61,13.42,13.323,13.164,13.131,13.312,0
460,6.4451,7.3842,9.4554,10.513,9.4554,11.364,10.852,10.959,11.733,11.115,11.115,11.315,10.454,12.352,13.78,11.821,12.685,13.465,13.78,13.188,12.893,15.362,15.002,15.801,16.308,17.776,18.811,18.216,18.186,16.94,21.483,22.439,23.444,22.964,23.108,22.818,22.409,22.893,22.787,21.928,22.699,22.383,21.617,21.594,20.146,21.271,21.007,20.394,20.108,19.064,19.129,19.574,19.342,18.99,16.79,16.534,18.486,18.606,18.353,17.809,17.896,20.764,22.255,22.443,22.649,23.435,23.289,23.668,24.207,23.559,22.818,22.454,21.388,20.68,19.937,20.77,19.99,19.808,19.44,19.787,20.328,20.786,19.95,21.074,20.658,20.543,21.497,21.115,19.842,19.455,15.142,14.911,14.705,14.64,14.245,14.36,14.535,14.498,14.562,14.518,14.345,14.527,14.834,14.583,15.324,14.857,15.083,14.989,15.023,15.26,15.086,15.194,15.238,15.288,15.302,15.245,15.168,15.029,14.741,15.142,13.241,13.069,12.643,12.627,12.458,12.283,12.405,12.457,12.383,12.331,12.367,12.373,12.486,12.479,13.002,12.905,12.809,12.885,12.977,13.107,13.205,13.203,13.166,13.181,13.22,13.384,13.212,13.128,12.892,13.241,14.105,13.874,13.453,13.227,13.037,12.903,12.944,12.921,12.764,12.654,12.705,12.782,12.885,12.939,13.477,13.531,13.547,13.828,13.838,13.968,14.206,14.18,14.255,14.324,14.303,14.323,14.18,14.111,13.836,14.105,0
461,4.084,8.6814,9.4138,10.105,9.9086,11.273,11.322,10.413,10.81,10.105,10.81,11.823,11.074,11.95,13.115,12.643,12.852,13.821,13.423,12.424,13.821,14.96,14.897,16.077,16.885,17.543,18.769,17.8,18.053,17.004,21.836,21.718,22.689,22.513,23.147,22.402,22.413,23.089,23.845,22.756,22.424,21.234,21.155,20.593,20.501,19.981,20.656,20.81,20.854,19.745,20.821,20.772,18.312,17.367,18.234,17.094,19.331,18.063,17.543,16.012,19.111,20.413,21.441,22.717,23.172,23.281,23.856,24.2,24.356,23.612,22.717,22.675,21.46,21.155,20.859,20.212,20.085,19.949,19.503,20.105,20.304,20.794,20.918,21.19,20.212,20.678,21.109,20.616,20.553,19.399,14.486,14.078,13.831,14.099,13.567,13.597,13.635,13.662,13.758,13.814,14.023,13.934,14.044,13.902,14.477,14.456,14.498,14.308,14.404,14.515,14.565,14.573,14.719,14.77,14.773,14.723,14.575,14.386,14.24,14.486,12.455,12.31,12.026,11.835,11.636,11.614,11.678,11.642,11.56,11.587,11.561,11.613,11.776,11.573,12.088,12.134,12.105,12.213,12.249,12.301,12.384,12.22,12.32,12.26,12.648,12.517,12.5,12.529,12.094,12.455,13.337,12.998,12.767,12.509,12.285,12.119,12.114,12.065,12.005,12.008,11.996,11.91,11.961,12.101,12.578,12.659,12.871,12.982,13.075,13.168,13.215,13.412,13.498,13.471,13.573,13.6,13.358,13.183,13.115,13.337,0
462,7.0703,7.0703,8.7452,9.6088,11.249,8.7452,7.8834,10.786,11.298,10.329,10.389,9.8847,10.081,9.3898,12.619,11.623,12.437,12.583,13.091,14.26,13.399,15.41,14.873,16.053,16.365,17.032,18.998,18.355,17.946,17.319,22.189,22.009,23.339,23.204,22.378,22.885,23.072,22.912,22.834,22.478,22.895,21.799,21.756,21.491,20.448,20.786,20.138,19.824,20.592,20.213,20.359,20.081,18.916,17.343,17.27,16.38,18.848,18.2,18.21,15.988,19.508,20.754,22.267,22.583,22.912,23.426,23.676,23.756,24.173,23.232,22.912,22.437,21.654,21.22,20.359,20.194,20.138,20.188,20.477,19.486,19.735,21.22,20.188,20.77,20.546,21.126,21.875,21.298,20.483,19.307,15.414,14.811,14.606,14.839,14.553,14.366,14.58,14.409,14.591,14.451,14.274,14.549,14.752,14.799,15.271,15.176,15.137,15.122,15.059,15.259,15.309,15.445,15.458,15.559,15.611,15.52,15.375,15.183,14.966,15.414,13.202,13.014,12.692,12.542,12.356,12.329,12.361,12.36,12.327,12.383,12.374,12.392,12.478,12.368,12.9,12.928,12.91,13.031,12.992,13.148,13.239,13.121,13.211,13.077,13.399,13.274,13.258,13.301,13.001,13.202,14.032,13.809,13.406,13.205,12.907,12.784,12.877,12.772,12.702,12.573,12.592,12.633,12.711,12.874,13.267,13.358,13.479,13.607,13.831,13.867,13.998,14.024,14.094,14.131,14.162,14.08,14.056,13.934,13.744,14.032,0
463,2.9344,7.477,8.7847,11.289,10.487,10.428,12.44,11.289,10.933,10.12,7.9228,10.12,11.089,9.9241,11.289,11.838,13.13,12.477,13.409,13.527,13.754,15.615,16.093,16.419,16.652,17.071,19.103,17.558,18.16,17.37,21.982,23.284,23.309,23.082,22.951,22.802,22.326,23.105,21.885,21.834,22.898,21.568,22.181,21.26,20.177,20.81,19.971,20.938,21.079,19.038,20.12,17.75,20.196,18.346,17.986,16.027,18.432,18.317,19.191,17.923,18.723,20.933,22.201,22.934,22.764,23.453,23.681,23.798,23.687,22.547,22.884,22.413,22.019,20.788,20.398,20.075,19.648,19.127,19.754,19.944,19.924,20.487,20.586,21.289,20.569,20.476,22.673,20.671,20.738,18.497,15.968,15.829,15.29,15.429,15.259,14.958,15.135,15.205,15.091,14.885,14.974,15.332,15.234,15.409,15.984,15.881,15.959,15.84,15.949,15.915,15.813,16.011,16.104,16.139,16.176,16.132,15.953,15.728,15.573,15.968,13.923,13.682,13.411,13.196,13.027,12.999,12.995,12.942,12.981,13.005,13.019,13.038,13.019,13.088,13.433,13.59,13.646,13.644,13.73,13.719,13.693,13.627,13.628,13.796,13.747,13.984,13.625,13.743,13.579,13.923,14.649,14.5,14.18,13.947,13.731,13.508,13.449,13.422,13.31,13.291,13.283,13.26,13.342,13.375,13.914,13.995,14.05,14.205,14.385,14.54,14.469,14.551,14.828,14.736,14.83,14.634,14.623,14.463,14.329,14.649,0
464,6.3184,7.2201,9.8029,9.4114,9.3287,10.23,10.861,11.307,9.3287,10.802,9.3287,10.298,12.036,11.711,11.463,12.212,11.663,11.711,12.422,13.536,13.504,14.84,15.823,15.989,16.335,17.287,18.232,18.189,18.068,17.287,20.849,22.103,22.571,22.787,22.602,22.555,21.83,22.602,22.909,22.009,21.633,21.964,20.626,20.982,20.657,20.23,20.494,19.84,20.071,19.436,19.411,18.954,19.158,18.806,17.597,17.179,18.2,17.483,17.393,17.559,18.034,20.043,21.844,22.475,22.242,23.032,23.311,23.545,23.58,23.159,22.543,22.475,20.982,20.802,20.551,19.411,19.892,19.261,19.236,18.806,19.921,20.19,20.21,20.475,20.526,21.134,21.2,20.298,20.155,19.053,13.423,13.293,12.956,12.922,12.908,12.779,13.012,13.025,12.785,12.691,12.92,13.061,12.886,12.999,13.466,13.357,13.298,13.27,13.382,13.379,13.551,13.565,13.551,13.738,13.662,13.546,13.516,13.343,13.021,13.423,11.636,11.433,11.116,11.009,10.729,10.584,10.889,10.793,10.79,10.653,10.771,10.773,10.798,10.899,11.207,11.261,11.301,11.332,11.308,11.244,11.452,11.482,11.462,11.562,11.528,11.617,11.623,11.533,11.381,11.636,12.522,12.221,11.829,11.649,11.352,11.173,11.408,11.32,11.206,11.057,11.156,11.098,11.272,11.32,11.744,11.853,11.858,12.008,12.216,12.279,12.574,12.614,12.521,12.665,12.661,12.744,12.658,12.445,12.252,12.522,0
465,5.8666,6.3408,7.7375,9.846,11.717,10.042,11.259,11.211,8.6188,11.011,8.7066,9.846,12.361,11.259,11.887,11.97,12.856,13.676,13.36,14.221,14.021,14.662,16.014,17.304,15.949,17.605,19.152,18.268,18.894,15.867,21.807,22.225,23.676,23.34,22.686,22.856,22.789,22.939,22.346,22.335,21.264,22.335,22.244,21.047,20.855,20.205,20.149,20.042,20.71,20.223,19.846,20.042,18.96,18.268,16.876,17.387,19.025,17.34,18.316,16.014,18.984,21.011,22.655,23.584,23.215,23.637,23.662,24.389,23.541,23.033,22.612,22.655,22.091,21.181,20.444,18.877,18.96,19.44,20.553,19.785,20.223,20.491,21.122,21.704,19.866,21.211,21.79,20.985,21.167,18.984,13.932,13.835,14.029,13.552,13.645,13.653,13.545,13.56,13.444,13.632,13.524,13.51,13.507,13.534,14.306,13.941,14.064,14.155,14.125,14.103,14.206,14.169,14.338,14.267,14.387,14.123,14.08,13.91,13.683,13.932,12.307,12.159,11.875,11.744,11.523,11.451,11.452,11.478,11.445,11.486,11.445,11.453,11.526,11.52,11.994,11.97,11.963,12.158,12.072,12.156,12.129,12.091,12.25,12.21,12.371,12.354,12.357,12.247,12.005,12.307,13.084,12.953,12.622,12.365,12.149,11.989,12.045,11.955,11.791,11.806,11.814,11.717,11.895,12,12.394,12.526,12.634,12.681,12.796,13.059,13.114,13.138,13.273,13.2,13.287,13.3,13.156,13.048,12.928,13.084,0
466,6.7819,8.2857,10.22,10.287,10.011,9.1476,9.3179,10.483,10.791,9.1476,10.22,10.011,10.483,10.791,11.296,11.189,12.026,11.296,13.297,13.772,13.493,14.199,15.813,17.015,16.39,16.871,18.612,18.189,17.875,16.39,21.533,22.214,22.832,22.84,22.891,22.265,22.403,22.532,22.638,21.777,21.608,21.296,21.467,20.36,20.011,19.947,19.91,19.593,20.199,19.678,20.011,19.086,18.612,18.442,17.277,17.586,17.672,16.24,17.277,15.699,19.326,20.011,22.145,22.986,22.78,23.021,23.445,23.863,23.635,22.802,22.278,22.026,21.744,20.54,19.888,19.148,20.144,18.823,19.709,19.148,20.393,20.444,20.199,20.995,19.829,20.457,21.871,20.287,20.226,18.979,14.669,14.554,14.599,14.487,14.214,14.136,14.236,14.343,14.316,14.112,14.267,14.332,14.332,14.305,14.776,14.72,14.779,14.677,14.846,14.793,14.786,14.864,14.961,14.956,15.051,14.855,14.733,14.595,14.285,14.669,13.005,12.842,12.537,12.407,12.336,12.171,12.233,12.233,12.188,12.192,12.139,12.175,12.295,12.212,12.709,12.714,12.714,12.784,12.798,13.02,12.893,12.828,13.066,12.999,13.231,13.086,13.073,12.877,12.71,13.005,13.839,13.64,13.29,13.091,12.883,12.683,12.653,12.631,12.507,12.502,12.429,12.519,12.537,12.629,13.117,13.177,13.338,13.405,13.649,13.751,13.838,13.803,13.951,14.003,14.028,13.972,13.851,13.782,13.64,13.839,0
467,9.6361,9.8551,9.8551,11.14,9.1618,10.694,9.6361,9.8551,11.14,8.9915,11.296,8.5339,9.6361,12.646,13.704,11.869,12.172,12.255,12.684,13.615,13.615,14.924,15.012,17.121,17.121,17.99,19.31,18.022,19.035,17.278,21.847,22.372,23.224,23.515,23.515,23.394,23.451,24.579,22.967,22.435,22.435,22.292,21.936,22.109,20.508,20.775,20.151,20.575,20.9,19.855,19.269,20.327,18.991,19.366,18.066,17.121,17.121,18.076,17.765,17.625,18.686,20.912,22.255,22.925,23.292,23.693,23.869,24.574,24.322,23.552,23.104,23.009,21.989,21.129,20.288,20.49,19.988,19.869,19.621,19.988,20.599,21.296,21.129,21.432,21.038,21.033,22.058,21.332,21,19.988,13.783,14.201,13.701,13.603,13.621,13.301,13.645,13.253,13.337,13.551,13.437,13.437,13.458,13.562,14.236,13.807,14.081,14.103,13.897,13.887,13.966,14.011,14.115,14.275,14.125,14.121,13.875,13.707,13.589,13.783,12.201,11.976,11.821,11.642,11.431,11.426,11.368,11.453,11.498,11.457,11.392,11.38,11.52,11.499,11.92,11.898,11.948,12.141,12.077,12.194,12.098,12.169,12.189,12.32,12.431,12.51,12.35,11.954,12.05,12.201,13.046,12.77,12.494,12.301,12.1,11.928,11.942,11.795,11.762,11.773,11.702,11.727,11.779,11.843,12.287,12.475,12.467,12.619,12.886,12.988,12.982,13.054,13.122,13.199,13.244,13.18,13.082,12.945,12.798,13.046,0
468,4.7248,7.7351,8.7042,9.3487,11.009,9.5677,10.04,11.208,11.208,9.8436,11.009,10.04,11.009,13.082,9.8436,11.758,10.745,12.396,13.417,12.245,13.561,14.832,15.407,17.004,17.105,17.778,19.212,17.669,19.15,16.338,22.195,22.854,24.001,23.129,23.107,22.857,22.871,22.746,22.183,21.582,22.226,22.854,21.653,21.324,19.783,19.673,20.407,20.591,20.921,19.235,19.701,19.756,18.982,19.995,16.368,17.192,18.782,17.029,17.778,17.105,19.582,20.794,22.513,23.107,23.322,23.313,23.939,24.272,23.446,23.191,23.031,22.089,21.959,20.68,20.153,18.982,19.445,19.568,20.551,19.883,19.503,20.221,20.707,22.089,20.488,21.649,22.466,20.68,21.024,18.599,14.548,14.697,14.525,14.27,14.257,14.097,14.092,14.26,14.077,14.124,14.226,14.054,14.525,14.249,14.48,14.796,14.724,14.607,14.724,14.775,14.613,14.654,14.959,14.911,14.822,14.719,14.666,14.404,14.268,14.548,12.917,12.781,12.529,12.351,12.208,12.172,12.095,12.084,12.079,12.209,12.1,12.108,12.171,12.168,12.541,12.549,12.732,12.716,12.729,13.04,12.945,12.758,12.894,12.916,12.996,13.008,12.911,12.79,12.639,12.917,13.84,13.546,13.234,13.033,12.846,12.694,12.556,12.479,12.433,12.517,12.464,12.465,12.565,12.563,12.975,13.082,13.294,13.468,13.55,13.727,13.702,13.79,13.94,13.945,14.003,14.006,13.81,13.681,13.558,13.84,0
469,5.7085,7.7497,11.023,10.76,9.7909,8.7188,10.867,11.023,11.023,10.362,11.597,9.8583,12.869,10.814,10.362,10.054,13.065,12.698,13.343,13.432,13.824,14.233,16.027,17.292,17.018,17.857,19.341,18.898,18.432,17.292,21.802,22.374,23.131,23.649,23.144,22.726,23.065,23.513,22.736,21.339,21.937,22.103,21.819,21.134,20.566,20.054,20.362,19.518,20.333,20.161,20.814,19.905,18.413,18.394,17.411,17.12,18.996,17.12,18.003,15.603,19.716,21.315,22.392,23.122,22.859,23.328,23.352,24.057,23.878,23.227,22.726,22.404,21.916,21.391,20.362,19.482,19.348,19.905,20.009,19.798,20.362,20.678,20.327,21.561,20.566,20.678,22.007,20.722,21.296,19.093,13.801,14.083,13.786,13.502,13.282,13.384,13.597,13.512,13.472,13.366,13.477,13.336,13.438,13.416,13.945,13.865,13.967,14.004,13.868,13.863,14.131,14.006,14.205,14.115,14.144,14.067,13.916,13.778,13.574,13.801,12.236,12.089,11.756,11.573,11.405,11.356,11.473,11.416,11.381,11.378,11.323,11.318,11.476,11.394,11.79,11.922,11.928,12.007,12.018,12.188,12.2,12.074,12.245,12.052,12.279,12.261,12.305,12.218,11.842,12.236,13.044,12.787,12.477,12.25,11.987,11.81,11.918,11.791,11.681,11.708,11.697,11.664,11.729,11.822,12.185,12.341,12.481,12.631,12.704,12.869,12.942,13.03,13.137,13.135,13.199,13.176,13.073,12.89,12.786,13.044,0
470,4.4924,5.1982,8.3158,9.1776,11.219,10.88,10.317,10.317,11.482,11.682,10.317,11.326,11.482,11.326,11.682,10.513,12.719,11.73,13.831,13.157,13.157,14.283,14.568,16.901,16.42,16.354,18.72,17.905,18.379,17.045,21.558,22.175,22.983,22.998,22.53,22.346,22.105,22.633,22.441,22.127,21.807,21.961,21.901,20.357,20.423,19.623,20.229,18.787,19.822,19.859,20.317,18.973,18.472,18.379,17.811,16.812,17.579,17.031,16.842,15.198,18.209,20.468,22.056,22.494,22.622,22.668,23.073,24.1,23.016,22.719,22.358,22.53,20.909,20.791,20.545,19.045,19.036,19.281,19.859,19.431,19.911,20.147,20.475,20.88,20.39,20.357,21.482,20.468,20.626,18.262,14.951,14.547,14.357,14.267,14.249,14.113,14.235,14.007,14.217,14.371,14.636,14.248,14.377,14.352,14.852,15.033,14.884,14.791,14.916,14.974,14.995,14.977,15.292,15.137,15.279,15.222,15.004,14.796,14.741,14.951,12.931,12.669,12.479,12.318,12.098,12.114,12.091,12.034,12.027,11.998,12.017,12.067,12.124,12.059,12.589,12.562,12.6,12.63,12.781,12.736,12.827,12.625,12.821,12.748,13.004,12.93,12.857,12.8,12.625,12.931,13.754,13.515,13.145,12.949,12.718,12.615,12.546,12.478,12.384,12.382,12.317,12.457,12.47,12.509,12.982,13.066,13.227,13.293,13.482,13.608,13.654,13.696,13.892,13.841,13.985,13.925,13.777,13.641,13.496,13.754,0
471,7.8711,9.4318,10.762,10.318,11.22,11.483,9.1787,11.483,11.327,10.318,9.4318,10.881,9.4318,10.822,10.318,12.189,12.834,11.731,13.328,13.892,13.524,14.036,15.243,15.73,16.421,17.032,18.317,18.21,17.504,17.478,21.138,22.057,22.267,22.446,22.296,22.716,21.756,22.623,23.411,22.587,22.822,21.756,20.338,21.519,20.792,20.792,20.176,20.762,19.808,19.357,18.253,18.74,17.776,17.504,15.787,16.081,17.504,17.144,16.271,17.667,17.952,20.176,21.231,22.03,22.495,23.165,22.912,23.987,24.298,23.463,22.952,22.123,20.59,21.231,20.365,20.251,19.74,19.432,19.282,19.073,19.861,19.92,19.861,19.92,20.176,20.365,20.514,20.546,19.941,19.179,13.98,13.74,13.565,13.792,13.448,13.164,13.332,13.216,13.506,13.231,13.322,13.538,13.527,13.482,14.135,13.972,13.836,13.855,13.76,13.904,14.086,14.189,14.146,14.216,14.295,14.123,14.025,13.916,13.658,13.98,12.088,11.974,11.621,11.5,11.246,11.109,11.302,11.311,11.227,11.178,11.221,11.174,11.264,11.346,11.689,11.68,11.76,11.815,11.809,11.789,11.939,11.939,11.92,12.017,12.039,12.196,12.06,11.848,11.775,12.088,12.976,12.822,12.376,12.179,11.883,11.721,11.841,11.727,11.598,11.561,11.575,11.513,11.625,11.741,12.164,12.282,12.409,12.588,12.645,12.749,12.939,13.021,12.966,13.048,13.103,13.1,12.974,12.884,12.608,12.976,0
472,7.8711,9.4318,10.762,10.318,11.22,11.483,9.1787,11.483,11.327,10.318,9.4318,10.881,9.4318,10.822,10.318,12.189,12.834,11.731,13.328,13.892,13.524,14.036,15.243,15.73,16.421,17.032,18.317,18.21,17.504,17.478,21.138,22.057,22.267,22.446,22.296,22.716,21.756,22.623,23.411,22.587,22.822,21.756,20.338,21.519,20.792,20.792,20.176,20.762,19.808,19.357,18.253,18.74,17.776,17.504,15.787,16.081,17.504,17.144,16.271,17.667,17.952,20.176,21.231,22.03,22.495,23.165,22.912,23.987,24.298,23.463,22.952,22.123,20.59,21.231,20.365,20.251,19.74,19.432,19.282,19.073,19.861,19.92,19.861,19.92,20.176,20.365,20.514,20.546,19.941,19.179,13.98,13.74,13.565,13.792,13.448,13.164,13.332,13.216,13.506,13.231,13.322,13.538,13.527,13.482,14.135,13.972,13.836,13.855,13.76,13.904,14.086,14.189,14.146,14.216,14.295,14.123,14.025,13.916,13.658,13.98,12.088,11.974,11.621,11.5,11.246,11.109,11.302,11.311,11.227,11.178,11.221,11.174,11.264,11.346,11.689,11.68,11.76,11.815,11.809,11.789,11.939,11.939,11.92,12.017,12.039,12.196,12.06,11.848,11.775,12.088,12.976,12.822,12.376,12.179,11.883,11.721,11.841,11.727,11.598,11.561,11.575,11.513,11.625,11.741,12.164,12.282,12.409,12.588,12.645,12.749,12.939,13.021,12.966,13.048,13.103,13.1,12.974,12.884,12.608,12.976,0
473,7.8552,7.4094,9.3616,9.8565,8.717,10.361,10.865,10.42,10.361,10.758,11.221,10.052,9.3616,11.022,12.102,10.758,14.032,12.591,13.459,13.43,13.822,15.268,15.601,16.47,17.004,17.444,18.717,18.092,17.855,17.004,21.801,22.537,22.402,23.142,23.17,22.883,22.907,22.91,23.371,22.102,22.49,22.033,21.559,21.766,21.595,20.693,20.42,19.929,20.587,19.545,21.011,20.007,17.491,17.242,17.35,17.97,18.182,16.351,18.011,15.566,19.399,20.378,22.129,22.94,23.323,23.56,23.983,24.232,24.462,23.529,23.17,22.161,20.812,20.764,20.501,19.876,20.027,19.686,19.962,19.686,20.541,20.378,19.962,20.758,20.764,21.157,21.801,21.022,20.996,19.339,13.714,13.863,13.412,13.367,13.338,12.864,13.274,13.314,13.215,13.346,13.204,13.317,13.547,13.479,13.849,13.913,13.763,13.729,13.908,13.993,13.922,13.95,14.02,14.031,14.027,14.023,13.883,13.627,13.539,13.714,12.058,11.893,11.64,11.501,11.356,11.251,11.274,11.232,11.209,11.247,11.221,11.256,11.35,11.251,11.668,11.756,11.812,11.861,11.934,12.03,12.045,11.989,12.057,12.008,12.31,12.21,12.194,12.034,11.843,12.058,12.869,12.687,12.343,12.085,11.86,11.78,11.66,11.655,11.573,11.579,11.568,11.518,11.623,11.728,12.149,12.228,12.382,12.499,12.628,12.804,12.841,12.899,13.001,12.989,13.084,13.072,12.812,12.786,12.578,12.869,0
474,7.0365,7.7423,10.047,10.295,11.892,11.264,11.216,10.86,11.016,9.356,11.216,9.575,9.356,12.252,10.753,13.057,12.585,13.817,12.691,13.335,12.861,14.839,15.613,16.88,15.954,16.464,18.898,18.254,19.11,17.485,21.892,22.811,23.114,22.404,22.861,23.459,22.861,23.012,23.424,22.31,22.351,21.979,21.383,21.722,21.269,20.536,20.67,20.307,20.028,19.474,19.589,20.154,18.65,19.341,17.439,16.841,18.321,17.011,17.839,16.316,18.814,21.006,22.191,22.801,23.031,24.102,23.32,24.187,24.318,23.335,22.904,22.396,21.254,21.288,20.079,19.79,20.047,19.897,20.021,20.581,19.784,20.295,20.632,21.171,20.21,20.807,21.567,20.99,20.325,19.326,14.743,14.326,14.258,14.163,14.116,14,14.055,14.089,14.205,13.874,14.202,13.884,14.349,14.161,14.708,14.639,14.635,14.695,14.665,14.936,14.879,14.942,14.982,14.921,15.004,14.936,14.88,14.626,14.427,14.743,12.798,12.556,12.233,12.208,12.011,11.953,12.047,11.923,11.935,11.985,11.968,12.002,12.015,12.048,12.496,12.521,12.529,12.583,12.639,12.793,12.881,12.789,12.808,12.69,13.079,12.923,12.932,12.762,12.631,12.798,13.536,13.312,13.009,12.754,12.577,12.405,12.458,12.344,12.299,12.214,12.21,12.202,12.278,12.295,12.75,12.936,13.05,13.245,13.331,13.442,13.512,13.566,13.689,13.78,13.705,13.641,13.58,13.496,13.243,13.536,0
